transaction_id,date,type,category,amount_eur,client_id,sale_id,payment_status,invoice_number
FIN0000202,2024-06-16,Revenue,Subscription Revenue,480.27,CL00399,SAL004834,Paid,FAC-000202
FIN0000130,2024-06-16,Revenue,One-time Revenue,16642.17,CL00074,SAL000822,Paid,FAC-000130
FIN0000106,2024-06-17,Revenue,Subscription Revenue,606.85,CL00281,SAL003313,Late,FAC-000106
FIN0000163,2024-06-17,Revenue,One-time Revenue,4629.1,CL00352,SAL004269,Paid,FAC-000163
FIN0000059,2024-06-18,Revenue,Subscription Revenue,2751.29,CL00241,SAL002789,Late,FAC-000059
FIN0000252,2024-06-18,Revenue,Subscription Revenue,1915.69,CL00380,SAL004596,Paid,FAC-000252
FIN0000206,2024-06-18,Revenue,One-time Revenue,1147.73,CL00027,SAL000252,Paid,FAC-000206
FIN0000207,2024-06-18,Revenue,Subscription Revenue,555.03,CL00158,SAL001880,Paid,FAC-000207
FIN0006209,2024-06-19,Expense,Frais juridiques & conseil,1304.56,,,Paid,DEP-006209
FIN0006212,2024-06-19,Expense,OpenAI / LLM API,1599.07,,,Paid,DEP-006212
FIN0000166,2024-06-19,Revenue,Subscription Revenue,786.76,CL00330,SAL003857,Paid,FAC-000166
FIN0000214,2024-06-19,Revenue,Subscription Revenue,999.65,CL00395,SAL004762,Paid,FAC-000214
FIN0000211,2024-06-19,Revenue,Subscription Revenue,2292.57,CL00027,SAL000256,Paid,FAC-000211
FIN0000170,2024-06-20,Revenue,Subscription Revenue,2692.75,CL00397,SAL004784,Paid,FAC-000170
FIN0000167,2024-06-20,Revenue,One-time Revenue,2975.08,CL00241,SAL002795,Paid,FAC-000167
FIN0000169,2024-06-20,Revenue,Subscription Revenue,1064.97,CL00027,SAL000285,Paid,FAC-000169
FIN0000218,2024-06-21,Revenue,One-time Revenue,13795.86,CL00350,SAL004256,Paid,FAC-000218
FIN0000260,2024-06-21,Revenue,One-time Revenue,1349.99,CL00241,SAL002836,Paid,FAC-000260
FIN0000175,2024-06-22,Revenue,One-time Revenue,4410.3,CL00352,SAL004268,Paid,FAC-000175
FIN0000219,2024-06-22,Revenue,Subscription Revenue,2772.52,CL00415,SAL005034,Paid,FAC-000219
FIN0000262,2024-06-22,Revenue,Subscription Revenue,1104.72,CL00407,SAL004983,Paid,FAC-000262
FIN0000264,2024-06-22,Revenue,Subscription Revenue,569.89,CL00235,SAL002689,Paid,FAC-000264
FIN0006198,2024-06-23,Expense,Marketing & Publicité,7209.62,,,Paid,DEP-006198
FIN0000176,2024-06-23,Revenue,Subscription Revenue,482.02,CL00014,SAL000177,Paid,FAC-000176
FIN0000181,2024-06-24,Revenue,Subscription Revenue,1605.62,CL00491,SAL005996,Paid,FAC-000181
FIN0000269,2024-06-24,Revenue,Subscription Revenue,721.58,CL00027,SAL000270,Paid,FAC-000269
FIN0000183,2024-06-24,Revenue,One-time Revenue,26773.59,CL00027,SAL000272,Paid,FAC-000183
FIN0000184,2024-06-24,Revenue,Subscription Revenue,1744.53,CL00479,SAL005811,Paid,FAC-000184
FIN0000275,2024-06-25,Revenue,Subscription Revenue,1236.04,CL00380,SAL004605,Paid,FAC-000275
FIN0000187,2024-06-25,Revenue,One-time Revenue,7215.75,CL00342,SAL004109,Paid,FAC-000187
FIN0000231,2024-06-27,Revenue,One-time Revenue,2079.84,CL00178,SAL002068,Paid,FAC-000231
FIN0000196,2024-06-27,Revenue,Subscription Revenue,520.89,CL00415,SAL005054,Paid,FAC-000196
FIN0006199,2024-06-27,Expense,Marketing & Publicité,7209.62,,,Paid,DEP-006199
FIN0000236,2024-06-28,Revenue,Subscription Revenue,423.29,CL00451,SAL005474,Paid,FAC-000236
FIN0000198,2024-06-28,Revenue,One-time Revenue,1135.75,CL00281,SAL003340,Paid,FAC-000198
FIN0000239,2024-06-29,Revenue,One-time Revenue,2575.45,CL00399,SAL004866,Paid,FAC-000239
FIN0000156,2024-06-29,Revenue,Subscription Revenue,700.29,CL00435,SAL005312,Paid,FAC-000156
FIN0000242,2024-06-30,Revenue,Subscription Revenue,2143.28,CL00253,SAL002961,Paid,FAC-000242
FIN0000243,2024-06-30,Revenue,Subscription Revenue,1151.09,CL00335,SAL004004,Paid,FAC-000243
FIN0000158,2024-06-30,Revenue,Subscription Revenue,1294.69,CL00334,SAL003955,Paid,FAC-000158
FIN0000159,2024-06-30,Revenue,One-time Revenue,4864.42,CL00387,SAL004701,Paid,FAC-000159
FIN0000245,2024-06-30,Revenue,Subscription Revenue,1652.8,CL00009,SAL000083,Paid,FAC-000245
FIN0000162,2024-07-01,Revenue,Subscription Revenue,930.78,CL00322,SAL003781,Paid,FAC-000162
FIN0000247,2024-07-01,Revenue,Subscription Revenue,1697.27,CL00347,SAL004199,Paid,FAC-000247
FIN0000164,2024-07-02,Revenue,Subscription Revenue,649.98,CL00491,SAL005982,Paid,FAC-000164
FIN0000204,2024-07-02,Revenue,Subscription Revenue,668.06,CL00156,SAL001875,Paid,FAC-000204
FIN0000205,2024-07-02,Revenue,One-time Revenue,1565.8,CL00380,SAL004594,Paid,FAC-000205
FIN0000254,2024-07-03,Revenue,Subscription Revenue,1750.62,CL00452,SAL005496,Paid,FAC-000254
FIN0000212,2024-07-04,Revenue,One-time Revenue,29179.63,CL00452,SAL005488,Paid,FAC-000212
FIN0000210,2024-07-04,Revenue,One-time Revenue,1149.95,CL00386,SAL004684,Paid,FAC-000210
FIN0000138,2024-07-05,Revenue,One-time Revenue,11786.16,CL00011,SAL000095,Late,FAC-000138
FIN0006222,2024-07-05,Expense,Bureaux & équipement,3604.05,,,Paid,DEP-006222
FIN0000259,2024-07-05,Revenue,Subscription Revenue,1424.38,CL00399,SAL004844,Paid,FAC-000259
FIN0000300,2024-07-05,Revenue,One-time Revenue,14118.33,CL00014,SAL000172,Paid,FAC-000300
FIN0000261,2024-07-06,Revenue,Subscription Revenue,1789.06,CL00407,SAL004981,Paid,FAC-000261
FIN0006219,2024-07-06,Expense,Outils SaaS internes,632.33,,,Paid,DEP-006219
FIN0000140,2024-07-06,Revenue,Subscription Revenue,301.05,CL00057,SAL000588,Late,FAC-000140
FIN0000303,2024-07-06,Revenue,One-time Revenue,16368.29,CL00334,SAL003960,Paid,FAC-000303
FIN0006221,2024-07-07,Expense,Outils SaaS internes,632.33,,,Paid,DEP-006221
FIN0006218,2024-07-07,Expense,Infrastructure Cloud,1254.39,,,Paid,DEP-006218
FIN0006228,2024-07-07,Expense,OpenAI / LLM API,629.17,,,Paid,DEP-006228
FIN0000263,2024-07-07,Revenue,Subscription Revenue,980.56,CL00281,SAL003315,Paid,FAC-000263
FIN0000308,2024-07-07,Revenue,Subscription Revenue,498.31,CL00487,SAL005947,Paid,FAC-000308
FIN0000142,2024-07-07,Revenue,Subscription Revenue,820.03,CL00380,SAL004608,Late,FAC-000142
FIN0000267,2024-07-08,Revenue,One-time Revenue,3983.7,CL00107,SAL001248,Paid,FAC-000267
FIN0000266,2024-07-08,Revenue,Subscription Revenue,985.4,CL00347,SAL004167,Paid,FAC-000266
FIN0000223,2024-07-08,Revenue,Subscription Revenue,758.81,CL00131,SAL001604,Paid,FAC-000223
FIN0000222,2024-07-08,Revenue,Subscription Revenue,1469.47,CL00199,SAL002284,Paid,FAC-000222
FIN0000271,2024-07-09,Revenue,Subscription Revenue,322.68,CL00162,SAL001899,Paid,FAC-000271
FIN0000270,2024-07-09,Revenue,Subscription Revenue,394.04,CL00136,SAL001697,Paid,FAC-000270
FIN0000224,2024-07-09,Revenue,One-time Revenue,3281.34,CL00498,SAL006058,Paid,FAC-000224
FIN0000272,2024-07-10,Revenue,Subscription Revenue,590.05,CL00342,SAL004103,Paid,FAC-000272
FIN0000318,2024-07-10,Revenue,Subscription Revenue,389.09,CL00395,SAL004756,Paid,FAC-000318
FIN0006223,2024-07-10,Expense,Frais juridiques & conseil,230.21,,,Paid,DEP-006223
FIN0000189,2024-07-10,Revenue,Subscription Revenue,631.78,CL00176,SAL002029,Paid,FAC-000189
FIN0000192,2024-07-11,Revenue,Subscription Revenue,1523.2,CL00224,SAL002598,Paid,FAC-000192
FIN0000229,2024-07-11,Revenue,Subscription Revenue,2628.87,CL00479,SAL005820,Paid,FAC-000229
FIN0000279,2024-07-12,Revenue,Subscription Revenue,2749.14,CL00280,SAL003308,Paid,FAC-000279
FIN0006220,2024-07-13,Expense,Outils SaaS internes,632.33,,,Paid,DEP-006220
FIN0000197,2024-07-13,Revenue,One-time Revenue,3176.65,CL00270,SAL003181,Paid,FAC-000197
FIN0000283,2024-07-13,Revenue,Subscription Revenue,1899.44,CL00302,SAL003595,Paid,FAC-000283
FIN0000326,2024-07-13,Revenue,Subscription Revenue,2796.75,CL00452,SAL005489,Paid,FAC-000326
FIN0000281,2024-07-13,Revenue,Subscription Revenue,560.31,CL00100,SAL001135,Paid,FAC-000281
FIN0000284,2024-07-14,Revenue,Subscription Revenue,1036.93,CL00461,SAL005605,Paid,FAC-000284
FIN0000104,2024-07-15,Revenue,Subscription Revenue,674.94,CL00241,SAL002783,Late,FAC-000104
FIN0000160,2024-07-15,Revenue,One-time Revenue,3703.94,CL00479,SAL005809,Late,FAC-000160
FIN0000246,2024-07-15,Revenue,One-time Revenue,2664.25,CL00355,SAL004303,Paid,FAC-000246
FIN0006226,2024-07-15,Expense,OpenAI / LLM API,629.17,,,Paid,DEP-006226
FIN0000241,2024-07-15,Revenue,One-time Revenue,2610.13,CL00121,SAL001415,Paid,FAC-000241
FIN0000332,2024-07-16,Revenue,Subscription Revenue,950.76,CL00482,SAL005883,Paid,FAC-000332
FIN0000285,2024-07-16,Revenue,Subscription Revenue,2628.65,CL00328,SAL003836,Paid,FAC-000285
FIN0000249,2024-07-17,Revenue,Subscription Revenue,1141.82,CL00182,SAL002122,Paid,FAC-000249
FIN0006224,2024-07-17,Expense,Frais juridiques & conseil,230.21,,,Paid,DEP-006224
FIN0000340,2024-07-18,Revenue,One-time Revenue,1576.74,CL00452,SAL005484,Paid,FAC-000340
FIN0000253,2024-07-18,Revenue,Subscription Revenue,1384.91,CL00455,SAL005519,Paid,FAC-000253
FIN0000296,2024-07-18,Revenue,Subscription Revenue,206.43,CL00386,SAL004662,Paid,FAC-000296
FIN0006229,2024-07-18,Expense,OpenAI / LLM API,629.17,,,Paid,DEP-006229
FIN0000209,2024-07-18,Revenue,One-time Revenue,21349.71,CL00027,SAL000271,Paid,FAC-000209
FIN0000251,2024-07-18,Revenue,Subscription Revenue,1650.9,CL00330,SAL003881,Paid,FAC-000251
FIN0000250,2024-07-18,Revenue,Subscription Revenue,2102.31,CL00281,SAL003314,Paid,FAC-000250
FIN0000213,2024-07-19,Revenue,One-time Revenue,20828.86,CL00302,SAL003592,Paid,FAC-000213
FIN0006216,2024-07-20,Expense,Marketing & Publicité,11399.18,,,Paid,DEP-006216
FIN0000216,2024-07-20,Revenue,One-time Revenue,27349.31,CL00452,SAL005507,Paid,FAC-000216
FIN0000299,2024-07-20,Revenue,One-time Revenue,7400.95,CL00347,SAL004160,Paid,FAC-000299
FIN0006217,2024-07-20,Expense,Infrastructure Cloud,1254.39,,,Paid,DEP-006217
FIN0006215,2024-07-21,Expense,Salaires & charges,66366.34,,,Paid,DEP-006215
FIN0000349,2024-07-21,Revenue,Subscription Revenue,417.89,CL00069,SAL000714,Paid,FAC-000349
FIN0000348,2024-07-21,Revenue,Subscription Revenue,2226.17,CL00078,SAL000913,Paid,FAC-000348
FIN0000302,2024-07-21,Revenue,Subscription Revenue,1651.06,CL00182,SAL002118,Paid,FAC-000302
FIN0000304,2024-07-21,Revenue,One-time Revenue,2334.86,CL00328,SAL003842,Paid,FAC-000304
FIN0000307,2024-07-22,Revenue,Subscription Revenue,260.33,CL00374,SAL004524,Paid,FAC-000307
FIN0000220,2024-07-22,Revenue,One-time Revenue,21944.59,CL00498,SAL006068,Paid,FAC-000220
FIN0000173,2024-07-22,Revenue,Subscription Revenue,657.13,CL00461,SAL005598,Late,FAC-000173
FIN0000353,2024-07-22,Revenue,Subscription Revenue,478.79,CL00220,SAL002518,Paid,FAC-000353
FIN0000268,2024-07-23,Revenue,Subscription Revenue,391.59,CL00395,SAL004770,Paid,FAC-000268
FIN0000310,2024-07-23,Revenue,Subscription Revenue,233.32,CL00100,SAL001136,Paid,FAC-000310
FIN0000177,2024-07-23,Revenue,Subscription Revenue,1718.91,CL00294,SAL003482,Late,FAC-000177
FIN0000221,2024-07-23,Revenue,Subscription Revenue,405.31,CL00380,SAL004615,Paid,FAC-000221
FIN0000180,2024-07-24,Revenue,Subscription Revenue,627.78,CL00122,SAL001468,Late,FAC-000180
FIN0000357,2024-07-25,Revenue,One-time Revenue,894.45,CL00348,SAL004207,Paid,FAC-000357
FIN0000358,2024-07-25,Revenue,Subscription Revenue,878.19,CL00107,SAL001255,Paid,FAC-000358
FIN0000277,2024-07-25,Revenue,Subscription Revenue,1109.74,CL00371,SAL004492,Paid,FAC-000277
FIN0000276,2024-07-25,Revenue,One-time Revenue,5727.23,CL00027,SAL000286,Paid,FAC-000276
FIN0000273,2024-07-25,Revenue,Subscription Revenue,846.75,CL00430,SAL005270,Paid,FAC-000273
FIN0006227,2024-07-25,Expense,OpenAI / LLM API,629.17,,,Paid,DEP-006227
FIN0000321,2024-07-26,Revenue,One-time Revenue,1909.62,CL00121,SAL001427,Paid,FAC-000321
FIN0000228,2024-07-26,Revenue,Subscription Revenue,4627.1,CL00291,SAL003430,Paid,FAC-000228
FIN0000226,2024-07-26,Revenue,Subscription Revenue,1125.03,CL00294,SAL003490,Paid,FAC-000226
FIN0006225,2024-07-26,Expense,Déplacements & événements,873.89,,,Paid,DEP-006225
FIN0000280,2024-07-27,Revenue,Subscription Revenue,661.92,CL00335,SAL003988,Paid,FAC-000280
FIN0000371,2024-07-27,Revenue,Subscription Revenue,2449.0,CL00100,SAL001139,Paid,FAC-000371
FIN0000234,2024-07-27,Revenue,Subscription Revenue,326.27,CL00281,SAL003335,Paid,FAC-000234
FIN0000232,2024-07-27,Revenue,Subscription Revenue,698.94,CL00011,SAL000103,Paid,FAC-000232
FIN0000235,2024-07-28,Revenue,One-time Revenue,9364.56,CL00014,SAL000178,Paid,FAC-000235
FIN0000376,2024-07-28,Revenue,One-time Revenue,15498.07,CL00069,SAL000719,Paid,FAC-000376
FIN0000378,2024-07-28,Revenue,One-time Revenue,4691.77,CL00334,SAL003967,Paid,FAC-000378
FIN0000324,2024-07-28,Revenue,Subscription Revenue,329.55,CL00399,SAL004847,Paid,FAC-000324
FIN0000329,2024-07-29,Revenue,One-time Revenue,1487.41,CL00487,SAL005950,Paid,FAC-000329
FIN0000382,2024-07-29,Revenue,One-time Revenue,11818.45,CL00330,SAL003888,Paid,FAC-000382
FIN0000240,2024-07-29,Revenue,One-time Revenue,9849.95,CL00477,SAL005764,Paid,FAC-000240
FIN0000248,2024-07-31,Revenue,One-time Revenue,13332.76,CL00371,SAL004478,Paid,FAC-000248
FIN0000288,2024-07-31,Revenue,Subscription Revenue,954.53,CL00294,SAL003497,Paid,FAC-000288
FIN0000386,2024-07-31,Revenue,Subscription Revenue,978.83,CL00479,SAL005819,Paid,FAC-000386
FIN0000287,2024-07-31,Revenue,One-time Revenue,8903.59,CL00477,SAL005768,Paid,FAC-000287
FIN0000334,2024-07-31,Revenue,Subscription Revenue,324.74,CL00344,SAL004126,Paid,FAC-000334
FIN0000290,2024-08-01,Revenue,One-time Revenue,1892.3,CL00291,SAL003423,Paid,FAC-000290
FIN0000291,2024-08-01,Revenue,Subscription Revenue,598.1,CL00100,SAL001138,Paid,FAC-000291
FIN0000336,2024-08-01,Revenue,One-time Revenue,757.96,CL00342,SAL004100,Paid,FAC-000336
FIN0000292,2024-08-01,Revenue,Subscription Revenue,627.37,CL00235,SAL002695,Paid,FAC-000292
FIN0000293,2024-08-01,Revenue,Subscription Revenue,459.25,CL00162,SAL001895,Paid,FAC-000293
FIN0000335,2024-08-01,Revenue,One-time Revenue,1247.99,CL00455,SAL005520,Paid,FAC-000335
FIN0000394,2024-08-01,Revenue,Subscription Revenue,927.96,CL00477,SAL005760,Paid,FAC-000394
FIN0000295,2024-08-02,Revenue,Subscription Revenue,162.22,CL00382,SAL004624,Paid,FAC-000295
FIN0000297,2024-08-03,Revenue,One-time Revenue,12781.73,CL00347,SAL004173,Paid,FAC-000297
FIN0006242,2024-08-04,Expense,OpenAI / LLM API,2269.59,,,Paid,DEP-006242
FIN0000301,2024-08-04,Revenue,One-time Revenue,2565.39,CL00014,SAL000167,Paid,FAC-000301
FIN0000258,2024-08-04,Revenue,Subscription Revenue,737.49,CL00452,SAL005498,Paid,FAC-000258
FIN0000257,2024-08-04,Revenue,Subscription Revenue,4734.64,CL00387,SAL004700,Paid,FAC-000257
FIN0000298,2024-08-04,Revenue,Subscription Revenue,106.04,CL00347,SAL004197,Paid,FAC-000298
FIN0000402,2024-08-04,Revenue,Subscription Revenue,229.42,CL00074,SAL000821,Paid,FAC-000402
FIN0000306,2024-08-06,Revenue,Subscription Revenue,622.43,CL00057,SAL000597,Paid,FAC-000306
FIN0000305,2024-08-06,Revenue,Subscription Revenue,416.17,CL00061,SAL000652,Paid,FAC-000305
FIN0006233,2024-08-07,Expense,Marketing & Publicité,3961.14,,,Paid,DEP-006233
FIN0000355,2024-08-07,Revenue,One-time Revenue,1216.47,CL00122,SAL001469,Paid,FAC-000355
FIN0000311,2024-08-07,Revenue,One-time Revenue,715.26,CL00291,SAL003425,Paid,FAC-000311
FIN0000316,2024-08-08,Revenue,Subscription Revenue,165.15,CL00498,SAL006057,Paid,FAC-000316
FIN0006231,2024-08-08,Expense,Marketing & Publicité,3961.14,,,Paid,DEP-006231
FIN0000225,2024-08-08,Revenue,Subscription Revenue,2245.24,CL00327,SAL003825,Late,FAC-000225
FIN0000317,2024-08-09,Revenue,Subscription Revenue,703.26,CL00081,SAL000970,Paid,FAC-000317
FIN0000421,2024-08-09,Revenue,Subscription Revenue,749.34,CL00423,SAL005156,Paid,FAC-000421
FIN0000227,2024-08-10,Revenue,One-time Revenue,17132.21,CL00386,SAL004675,Late,FAC-000227
FIN0000362,2024-08-10,Revenue,One-time Revenue,1581.34,CL00395,SAL004760,Paid,FAC-000362
FIN0000319,2024-08-10,Revenue,One-time Revenue,1041.07,CL00205,SAL002394,Paid,FAC-000319
FIN0000320,2024-08-10,Revenue,Subscription Revenue,728.84,CL00328,SAL003838,Paid,FAC-000320
FIN0000428,2024-08-10,Revenue,Subscription Revenue,867.07,CL00027,SAL000293,Paid,FAC-000428
FIN0000366,2024-08-10,Revenue,Subscription Revenue,804.88,CL00019,SAL000213,Paid,FAC-000366
FIN0000278,2024-08-10,Revenue,Subscription Revenue,491.26,CL00342,SAL004116,Paid,FAC-000278
FIN0000425,2024-08-10,Revenue,Subscription Revenue,1149.37,CL00341,SAL004095,Paid,FAC-000425
FIN0000364,2024-08-10,Revenue,Subscription Revenue,835.65,CL00027,SAL000296,Paid,FAC-000364
FIN0000432,2024-08-11,Revenue,Subscription Revenue,933.9,CL00235,SAL002699,Paid,FAC-000432
FIN0006236,2024-08-11,Expense,Outils SaaS internes,1922.03,,,Paid,DEP-006236
FIN0000230,2024-08-11,Revenue,Subscription Revenue,559.28,CL00331,SAL003913,Late,FAC-000230
FIN0000369,2024-08-11,Revenue,Subscription Revenue,909.22,CL00241,SAL002825,Paid,FAC-000369
FIN0000323,2024-08-12,Revenue,Subscription Revenue,238.46,CL00397,SAL004786,Paid,FAC-000323
FIN0000325,2024-08-12,Revenue,One-time Revenue,698.31,CL00380,SAL004602,Paid,FAC-000325
FIN0000379,2024-08-13,Revenue,Subscription Revenue,309.66,CL00057,SAL000599,Paid,FAC-000379
FIN0000383,2024-08-13,Revenue,One-time Revenue,1033.48,CL00281,SAL003319,Paid,FAC-000383
FIN0000330,2024-08-14,Revenue,One-time Revenue,10215.2,CL00498,SAL006055,Paid,FAC-000330
FIN0000388,2024-08-15,Revenue,Subscription Revenue,701.94,CL00387,SAL004689,Paid,FAC-000388
FIN0000289,2024-08-15,Revenue,Subscription Revenue,502.21,CL00382,SAL004635,Paid,FAC-000289
FIN0000337,2024-08-16,Revenue,Subscription Revenue,827.35,CL00395,SAL004757,Paid,FAC-000337
FIN0006235,2024-08-16,Expense,Infrastructure Cloud,1661.22,,,Paid,DEP-006235
FIN0000389,2024-08-16,Revenue,One-time Revenue,1536.62,CL00205,SAL002390,Paid,FAC-000389
FIN0000338,2024-08-17,Revenue,Subscription Revenue,159.73,CL00199,SAL002280,Paid,FAC-000338
FIN0000341,2024-08-17,Revenue,Subscription Revenue,979.45,CL00107,SAL001257,Paid,FAC-000341
FIN0000339,2024-08-17,Revenue,One-time Revenue,3132.86,CL00498,SAL006076,Paid,FAC-000339
FIN0000444,2024-08-17,Revenue,Subscription Revenue,829.83,CL00059,SAL000624,Paid,FAC-000444
FIN0006230,2024-08-17,Expense,Salaires & charges,47697.95,,,Paid,DEP-006230
FIN0000344,2024-08-17,Revenue,One-time Revenue,1695.99,CL00228,SAL002641,Paid,FAC-000344
FIN0000345,2024-08-18,Revenue,One-time Revenue,1930.79,CL00355,SAL004282,Paid,FAC-000345
FIN0000450,2024-08-18,Revenue,One-time Revenue,6188.28,CL00335,SAL004002,Paid,FAC-000450
FIN0000449,2024-08-18,Revenue,Subscription Revenue,226.86,CL00014,SAL000168,Paid,FAC-000449
FIN0000255,2024-08-18,Revenue,Subscription Revenue,2100.97,CL00374,SAL004534,Late,FAC-000255
FIN0006238,2024-08-19,Expense,Bureaux & équipement,2695.59,,,Paid,DEP-006238
FIN0000403,2024-08-19,Revenue,Subscription Revenue,306.79,CL00031,SAL000342,Paid,FAC-000403
FIN0000351,2024-08-20,Revenue,Subscription Revenue,309.66,CL00241,SAL002832,Paid,FAC-000351
FIN0000405,2024-08-20,Revenue,One-time Revenue,12829.75,CL00054,SAL000553,Paid,FAC-000405
FIN0000406,2024-08-20,Revenue,Subscription Revenue,250.44,CL00482,SAL005890,Paid,FAC-000406
FIN0000407,2024-08-20,Revenue,Subscription Revenue,247.7,CL00425,SAL005210,Paid,FAC-000407
FIN0000461,2024-08-20,Revenue,Subscription Revenue,644.08,CL00294,SAL003505,Paid,FAC-000461
FIN0000352,2024-08-21,Revenue,One-time Revenue,1927.21,CL00053,SAL000504,Paid,FAC-000352
FIN0000412,2024-08-21,Revenue,Subscription Revenue,621.21,CL00078,SAL000917,Paid,FAC-000412
FIN0000464,2024-08-21,Revenue,Subscription Revenue,284.12,CL00225,SAL002614,Paid,FAC-000464
FIN0000354,2024-08-22,Revenue,Subscription Revenue,767.79,CL00342,SAL004099,Paid,FAC-000354
FIN0000415,2024-08-22,Revenue,One-time Revenue,3656.9,CL00100,SAL001134,Paid,FAC-000415
FIN0000416,2024-08-22,Revenue,Subscription Revenue,372.1,CL00061,SAL000648,Paid,FAC-000416
FIN0000178,2024-08-22,Revenue,Subscription Revenue,347.33,CL00430,SAL005259,Late,FAC-000178
FIN0000265,2024-08-22,Revenue,Subscription Revenue,661.72,CL00178,SAL002075,Late,FAC-000265
FIN0000414,2024-08-22,Revenue,Subscription Revenue,664.75,CL00121,SAL001445,Paid,FAC-000414
FIN0000182,2024-08-23,Revenue,Subscription Revenue,209.31,CL00371,SAL004485,Late,FAC-000182
FIN0000315,2024-08-23,Revenue,Subscription Revenue,191.11,CL00407,SAL004973,Paid,FAC-000315
FIN0006239,2024-08-23,Expense,Frais juridiques & conseil,1620.2,,,Paid,DEP-006239
FIN0000313,2024-08-23,Revenue,Subscription Revenue,2451.43,CL00342,SAL004102,Paid,FAC-000313
FIN0000470,2024-08-23,Revenue,Subscription Revenue,151.91,CL00131,SAL001607,Paid,FAC-000470
FIN0000312,2024-08-23,Revenue,Subscription Revenue,568.52,CL00348,SAL004229,Paid,FAC-000312
FIN0006240,2024-08-23,Expense,Frais juridiques & conseil,1620.2,,,Paid,DEP-006240
FIN0000359,2024-08-24,Revenue,Subscription Revenue,756.57,CL00011,SAL000115,Paid,FAC-000359
FIN0006232,2024-08-24,Expense,Marketing & Publicité,3961.14,,,Paid,DEP-006232
FIN0000274,2024-08-24,Revenue,One-time Revenue,3652.04,CL00327,SAL003822,Late,FAC-000274
FIN0000356,2024-08-24,Revenue,One-time Revenue,10266.42,CL00205,SAL002398,Paid,FAC-000356
FIN0000361,2024-08-25,Revenue,Subscription Revenue,312.66,CL00241,SAL002807,Paid,FAC-000361
FIN0000360,2024-08-25,Revenue,One-time Revenue,16455.21,CL00382,SAL004627,Paid,FAC-000360
FIN0000368,2024-08-25,Revenue,Subscription Revenue,927.2,CL00371,SAL004488,Paid,FAC-000368
FIN0006234,2024-08-26,Expense,Infrastructure Cloud,1661.22,,,Paid,DEP-006234
FIN0000322,2024-08-26,Revenue,One-time Revenue,9757.19,CL00014,SAL000173,Paid,FAC-000322
FIN0000431,2024-08-26,Revenue,One-time Revenue,1496.41,CL00471,SAL005712,Paid,FAC-000431
FIN0000370,2024-08-26,Revenue,Subscription Revenue,1538.61,CL00241,SAL002800,Paid,FAC-000370
FIN0000479,2024-08-26,Revenue,Subscription Revenue,289.33,CL00382,SAL004638,Paid,FAC-000479
FIN0000480,2024-08-26,Revenue,One-time Revenue,13942.01,CL00471,SAL005717,Paid,FAC-000480
