touch_id,campaign_id,client_id,touch_date,touch_type
TCH0000503,CMP0003,CL00326,2025-10-28,conversion
TCH0000504,CMP0003,CL00114,2025-12-08,click
TCH0000505,CMP0003,CL00006,2025-11-25,impression
TCH0000506,CMP0003,CL00312,2025-10-24,impression
TCH0000507,CMP0003,CL00076,2025-10-30,impression
TCH0000508,CMP0003,CL00413,2025-10-26,impression
TCH0000509,CMP0003,CL00010,2025-11-18,impression
TCH0000510,CMP0003,CL00483,2025-10-30,impression
TCH0000511,CMP0003,CL00003,2025-11-03,click
TCH0000512,CMP0003,CL00209,2025-10-19,impression
TCH0000513,CMP0003,CL00052,2025-12-15,click
TCH0000514,CMP0003,CL00381,2025-11-13,impression
TCH0000515,CMP0003,CL00197,2025-11-10,impression
TCH0000516,CMP0003,CL00127,2025-10-07,lead
TCH0000517,CMP0003,CL00422,2025-12-19,impression
TCH0000518,CMP0003,CL00028,2025-11-28,click
TCH0000519,CMP0003,CL00064,2025-10-28,conversion
TCH0000520,CMP0003,CL00429,2025-12-19,click
TCH0000521,CMP0003,CL00118,2025-10-18,click
TCH0000522,CMP0003,CL00159,2025-12-14,click
TCH0000523,CMP0003,CL00339,2025-11-27,lead
TCH0000524,CMP0003,CL00189,2025-12-13,impression
TCH0000525,CMP0003,CL00412,2025-11-17,impression
TCH0000526,CMP0003,CL00357,2025-11-06,lead
TCH0000527,CMP0003,CL00456,2025-11-09,impression
TCH0000528,CMP0003,CL00478,2025-10-11,click
TCH0000529,CMP0003,CL00433,2025-11-19,impression
TCH0000530,CMP0003,CL00227,2025-12-16,impression
TCH0000531,CMP0003,CL00376,2025-10-08,click
TCH0000532,CMP0003,CL00187,2025-11-09,click
TCH0000533,CMP0003,CL00492,2025-10-13,click
TCH0000534,CMP0003,CL00367,2025-10-21,impression
TCH0000535,CMP0003,CL00310,2025-11-21,conversion
TCH0000536,CMP0003,CL00099,2025-12-14,impression
TCH0000537,CMP0003,CL00208,2025-10-18,lead
TCH0000538,CMP0003,CL00343,2025-11-03,impression
TCH0000539,CMP0003,CL00406,2025-10-28,impression
TCH0000540,CMP0003,CL00194,2025-12-19,lead
TCH0000541,CMP0003,CL00042,2025-10-13,lead
TCH0000542,CMP0003,CL00091,2025-11-09,conversion
TCH0000543,CMP0003,CL00295,2025-12-06,impression
TCH0000544,CMP0003,CL00248,2025-12-06,conversion
TCH0000545,CMP0003,CL00460,2025-11-07,lead
TCH0000546,CMP0003,CL00369,2025-10-17,click
TCH0000547,CMP0003,CL00060,2025-10-13,impression
TCH0000548,CMP0003,CL00258,2025-11-11,lead
TCH0000549,CMP0003,CL00232,2025-12-19,impression
TCH0000550,CMP0003,CL00237,2025-12-18,lead
TCH0000551,CMP0004,CL00152,2024-12-24,conversion
TCH0000552,CMP0004,CL00431,2024-12-25,click
TCH0000553,CMP0004,CL00310,2025-01-20,lead
TCH0000554,CMP0004,CL00373,2024-11-30,impression
TCH0000555,CMP0004,CL00052,2024-12-22,click
TCH0000556,CMP0004,CL00450,2024-11-21,lead
TCH0000557,CMP0004,CL00464,2025-02-01,impression
TCH0000558,CMP0004,CL00278,2025-01-07,click
TCH0000559,CMP0004,CL00313,2024-11-20,impression
TCH0000560,CMP0004,CL00203,2024-12-11,conversion
TCH0000561,CMP0004,CL00206,2025-02-01,click
TCH0000562,CMP0004,CL00401,2025-01-15,lead
TCH0000563,CMP0004,CL00141,2024-12-25,click
TCH0000564,CMP0004,CL00376,2025-01-18,impression
TCH0000565,CMP0004,CL00049,2024-11-28,impression
TCH0000566,CMP0004,CL00236,2025-02-15,impression
TCH0000567,CMP0004,CL00349,2025-01-24,click
TCH0000568,CMP0004,CL00274,2025-01-07,lead
TCH0000569,CMP0004,CL00163,2025-01-13,click
TCH0000570,CMP0004,CL00168,2025-01-19,impression
TCH0000571,CMP0004,CL00457,2025-01-03,click
TCH0000572,CMP0004,CL00128,2025-02-02,impression
TCH0000573,CMP0004,CL00292,2024-11-23,impression
TCH0000574,CMP0004,CL00180,2025-02-05,impression
TCH0000575,CMP0004,CL00028,2024-12-02,impression
TCH0000576,CMP0004,CL00022,2024-12-25,conversion
TCH0000577,CMP0004,CL00043,2024-12-20,impression
TCH0000578,CMP0004,CL00267,2025-01-04,conversion
TCH0000579,CMP0004,CL00093,2025-01-03,lead
TCH0000580,CMP0004,CL00378,2024-12-04,impression
TCH0000581,CMP0004,CL00400,2025-01-24,click
TCH0000582,CMP0004,CL00210,2025-02-04,lead
TCH0000583,CMP0004,CL00458,2025-01-18,impression
TCH0000584,CMP0004,CL00362,2025-01-18,click
TCH0000585,CMP0004,CL00309,2024-11-26,click
TCH0000586,CMP0004,CL00003,2025-01-31,impression
TCH0000587,CMP0004,CL00036,2025-01-03,impression
TCH0000588,CMP0004,CL00300,2024-12-31,impression
TCH0000589,CMP0004,CL00375,2025-02-07,impression
TCH0000590,CMP0004,CL00311,2024-12-01,impression
TCH0000591,CMP0004,CL00181,2024-12-04,lead
TCH0000592,CMP0004,CL00091,2025-01-12,lead
TCH0000593,CMP0004,CL00299,2025-01-04,click
TCH0000594,CMP0004,CL00024,2025-01-06,lead
TCH0000595,CMP0004,CL00297,2024-11-28,click
TCH0000596,CMP0004,CL00126,2024-11-24,lead
TCH0000597,CMP0004,CL00098,2025-02-09,click
TCH0000598,CMP0004,CL00048,2024-12-16,impression
TCH0000599,CMP0004,CL00315,2025-01-30,lead
TCH0000600,CMP0004,CL00193,2025-01-10,lead
TCH0000601,CMP0004,CL00066,2024-12-18,lead
TCH0000602,CMP0004,CL00138,2024-11-20,lead
TCH0000603,CMP0004,CL00172,2024-12-08,lead
TCH0000604,CMP0004,CL00243,2024-11-30,impression
TCH0000605,CMP0004,CL00436,2024-11-29,impression
TCH0000606,CMP0004,CL00295,2024-11-25,click
TCH0000607,CMP0004,CL00102,2025-01-27,impression
TCH0000608,CMP0004,CL00463,2025-01-26,lead
TCH0000609,CMP0004,CL00316,2024-11-21,impression
TCH0000610,CMP0004,CL00062,2025-01-28,click
TCH0000611,CMP0004,CL00268,2024-11-23,impression
TCH0000612,CMP0004,CL00363,2024-12-10,impression
TCH0000613,CMP0004,CL00364,2025-01-17,lead
TCH0000614,CMP0004,CL00252,2025-01-27,conversion
TCH0000615,CMP0004,CL00298,2024-12-06,conversion
TCH0000616,CMP0004,CL00207,2024-12-04,impression
TCH0000617,CMP0004,CL00104,2024-11-26,lead
TCH0000618,CMP0004,CL00432,2025-02-10,conversion
TCH0000619,CMP0004,CL00157,2024-12-19,impression
TCH0000620,CMP0004,CL00033,2025-01-02,lead
TCH0000621,CMP0004,CL00484,2024-12-09,click
TCH0000622,CMP0004,CL00483,2024-11-26,click
TCH0000623,CMP0004,CL00230,2024-11-19,impression
TCH0000624,CMP0004,CL00032,2024-12-05,impression
TCH0000625,CMP0004,CL00426,2025-02-07,click
TCH0000626,CMP0004,CL00200,2025-02-13,impression
TCH0000627,CMP0004,CL00390,2024-12-07,click
TCH0000628,CMP0004,CL00191,2025-01-20,impression
TCH0000629,CMP0004,CL00429,2025-01-10,click
TCH0000630,CMP0004,CL00391,2025-02-12,impression
TCH0000631,CMP0004,CL00413,2024-12-19,impression
TCH0000632,CMP0004,CL00097,2024-12-07,impression
TCH0000633,CMP0004,CL00495,2024-11-28,conversion
TCH0000634,CMP0004,CL00223,2024-11-29,impression
TCH0000635,CMP0004,CL00263,2024-11-30,lead
TCH0000636,CMP0004,CL00164,2025-01-20,click
TCH0000637,CMP0004,CL00324,2024-11-21,impression
TCH0000638,CMP0004,CL00478,2024-11-28,impression
TCH0000639,CMP0004,CL00137,2025-01-11,impression
TCH0000640,CMP0004,CL00384,2025-02-13,click
TCH0000641,CMP0004,CL00248,2025-01-06,impression
TCH0000642,CMP0004,CL00393,2025-02-02,impression
TCH0000643,CMP0004,CL00194,2024-11-24,lead
TCH0000644,CMP0004,CL00058,2024-12-30,click
TCH0000645,CMP0004,CL00109,2024-12-04,conversion
TCH0000646,CMP0004,CL00437,2025-01-01,impression
TCH0000647,CMP0004,CL00468,2024-12-27,click
TCH0000648,CMP0004,CL00444,2024-11-25,impression
TCH0000649,CMP0004,CL00411,2024-12-24,click
TCH0000650,CMP0004,CL00499,2024-11-27,conversion
TCH0000651,CMP0004,CL00174,2025-02-14,impression
TCH0000652,CMP0004,CL00116,2025-02-13,impression
TCH0000653,CMP0004,CL00453,2025-01-10,conversion
TCH0000654,CMP0004,CL00343,2024-11-29,lead
TCH0000655,CMP0004,CL00026,2025-01-22,impression
TCH0000656,CMP0004,CL00285,2025-01-21,click
TCH0000657,CMP0004,CL00408,2024-12-12,lead
TCH0000658,CMP0004,CL00492,2025-01-14,click
TCH0000659,CMP0004,CL00445,2024-12-30,click
TCH0000660,CMP0004,CL00314,2024-12-24,click
TCH0000661,CMP0004,CL00113,2024-12-13,lead
TCH0000662,CMP0004,CL00353,2024-11-27,impression
TCH0000663,CMP0004,CL00161,2025-01-01,click
TCH0000664,CMP0004,CL00186,2024-11-30,impression
TCH0000665,CMP0004,CL00185,2024-11-22,impression
TCH0000666,CMP0004,CL00127,2025-01-18,conversion
TCH0000667,CMP0004,CL00142,2024-12-22,click
TCH0000668,CMP0004,CL00454,2024-12-01,click
TCH0000669,CMP0004,CL00079,2024-11-26,impression
TCH0000670,CMP0004,CL00189,2025-01-24,lead
TCH0000671,CMP0004,CL00264,2025-01-28,impression
TCH0000672,CMP0004,CL00332,2025-01-16,click
TCH0000673,CMP0004,CL00428,2024-12-11,impression
TCH0000674,CMP0004,CL00111,2025-02-03,click
TCH0000675,CMP0004,CL00282,2025-02-11,impression
TCH0000676,CMP0004,CL00448,2024-12-26,conversion
TCH0000677,CMP0004,CL00257,2024-12-22,impression
TCH0000678,CMP0004,CL00208,2024-12-21,click
TCH0000679,CMP0004,CL00050,2024-11-20,click
TCH0000680,CMP0004,CL00155,2025-02-03,impression
TCH0000681,CMP0004,CL00106,2025-01-20,click
TCH0000682,CMP0004,CL00096,2024-11-30,lead
TCH0000683,CMP0004,CL00326,2024-12-31,impression
TCH0000684,CMP0004,CL00414,2025-01-17,click
TCH0000685,CMP0004,CL00170,2025-01-18,click
TCH0000686,CMP0004,CL00489,2024-12-30,lead
TCH0000687,CMP0004,CL00473,2025-01-02,impression
TCH0000688,CMP0004,CL00358,2025-01-01,conversion
TCH0000689,CMP0004,CL00345,2025-01-12,impression
TCH0000690,CMP0004,CL00076,2025-02-14,impression
TCH0000691,CMP0004,CL00184,2024-11-20,impression
TCH0000692,CMP0004,CL00258,2025-02-01,impression
TCH0000693,CMP0004,CL00273,2025-01-23,impression
TCH0000694,CMP0004,CL00422,2025-02-06,impression
TCH0000695,CMP0004,CL00103,2024-11-26,impression
TCH0000696,CMP0004,CL00381,2024-12-20,impression
TCH0000697,CMP0004,CL00318,2025-01-16,impression
TCH0000698,CMP0004,CL00046,2025-01-15,click
TCH0000699,CMP0004,CL00044,2025-02-07,impression
TCH0000700,CMP0004,CL00171,2024-12-15,impression
TCH0000701,CMP0004,CL00006,2024-11-19,impression
TCH0000702,CMP0004,CL00077,2024-12-29,lead
TCH0000703,CMP0004,CL00360,2025-01-08,conversion
TCH0000704,CMP0004,CL00167,2024-12-11,click
TCH0000705,CMP0004,CL00110,2025-01-09,conversion
TCH0000706,CMP0004,CL00312,2024-12-21,impression
TCH0000707,CMP0004,CL00303,2025-01-08,lead
TCH0000708,CMP0004,CL00115,2024-11-27,click
TCH0000709,CMP0004,CL00493,2024-12-18,click
TCH0000710,CMP0004,CL00035,2025-01-25,impression
TCH0000711,CMP0004,CL00459,2025-01-12,impression
TCH0000712,CMP0004,CL00470,2024-12-27,click
TCH0000713,CMP0004,CL00475,2025-02-02,lead
TCH0000714,CMP0004,CL00139,2025-02-01,click
TCH0000715,CMP0004,CL00008,2024-12-13,impression
TCH0000716,CMP0004,CL00083,2025-02-15,click
TCH0000717,CMP0004,CL00433,2024-12-08,lead
TCH0000718,CMP0004,CL00192,2024-11-26,lead
TCH0000719,CMP0004,CL00497,2024-11-26,impression
TCH0000720,CMP0004,CL00159,2024-11-24,lead
TCH0000721,CMP0004,CL00144,2024-12-30,impression
TCH0000722,CMP0004,CL00337,2025-01-28,click
TCH0000723,CMP0004,CL00039,2024-12-15,lead
TCH0000724,CMP0004,CL00087,2024-12-26,click
TCH0000725,CMP0004,CL00120,2024-12-06,click
TCH0000726,CMP0004,CL00092,2025-01-13,click
TCH0000727,CMP0004,CL00038,2025-01-25,impression
TCH0000728,CMP0004,CL00118,2024-11-19,lead
TCH0000729,CMP0004,CL00018,2025-02-03,click
TCH0000730,CMP0004,CL00265,2024-12-07,conversion
TCH0000731,CMP0004,CL00369,2025-01-23,click
TCH0000732,CMP0004,CL00095,2025-02-10,click
TCH0000733,CMP0004,CL00357,2025-01-12,lead
TCH0000734,CMP0004,CL00045,2024-12-27,click
TCH0000735,CMP0004,CL00179,2025-01-13,click
TCH0000736,CMP0004,CL00447,2024-12-20,impression
TCH0000737,CMP0004,CL00485,2024-12-01,click
TCH0000738,CMP0004,CL00042,2024-12-15,click
TCH0000739,CMP0004,CL00084,2024-12-16,lead
TCH0000740,CMP0004,CL00017,2024-11-23,impression
TCH0000741,CMP0004,CL00229,2024-12-25,lead
TCH0000742,CMP0004,CL00367,2025-01-15,impression
TCH0000743,CMP0004,CL00173,2025-01-11,click
TCH0000744,CMP0004,CL00114,2024-11-28,impression
TCH0000745,CMP0004,CL00402,2024-12-10,lead
TCH0000746,CMP0004,CL00047,2024-12-29,click
TCH0000747,CMP0004,CL00064,2024-12-27,click
TCH0000748,CMP0004,CL00418,2024-11-21,impression
TCH0000749,CMP0004,CL00234,2024-11-30,impression
TCH0000750,CMP0004,CL00242,2025-01-29,click
TCH0000751,CMP0004,CL00440,2024-12-03,lead
TCH0000752,CMP0004,CL00406,2025-02-12,click
TCH0000753,CMP0004,CL00232,2024-11-19,lead
TCH0000754,CMP0004,CL00290,2024-11-25,click
TCH0000755,CMP0004,CL00055,2025-02-04,conversion
TCH0000756,CMP0004,CL00153,2024-12-24,impression
TCH0000757,CMP0004,CL00040,2025-01-16,impression
TCH0000758,CMP0004,CL00266,2025-02-10,lead
TCH0000759,CMP0004,CL00089,2024-11-30,impression
TCH0000760,CMP0004,CL00480,2025-01-23,conversion
TCH0000761,CMP0004,CL00442,2025-01-03,lead
TCH0000762,CMP0004,CL00129,2025-02-11,conversion
TCH0000763,CMP0004,CL00377,2024-12-10,lead
TCH0000764,CMP0004,CL00135,2024-12-09,impression
TCH0000765,CMP0004,CL00449,2025-01-29,impression
TCH0000766,CMP0004,CL00015,2025-01-09,impression
TCH0000767,CMP0004,CL00466,2025-01-24,impression
TCH0000768,CMP0004,CL00233,2024-12-26,impression
TCH0000769,CMP0004,CL00227,2024-12-03,conversion
TCH0000770,CMP0004,CL00308,2024-12-27,impression
TCH0000771,CMP0004,CL00154,2025-01-10,click
TCH0000772,CMP0004,CL00301,2024-12-21,conversion
TCH0000773,CMP0004,CL00025,2024-12-16,click
TCH0000774,CMP0004,CL00462,2025-01-18,conversion
TCH0000775,CMP0004,CL00020,2025-02-05,conversion
TCH0000776,CMP0004,CL00379,2024-12-20,lead
TCH0000777,CMP0004,CL00416,2025-01-30,impression
TCH0000778,CMP0004,CL00472,2025-02-13,click
TCH0000779,CMP0004,CL00490,2025-02-01,click
TCH0000780,CMP0004,CL00005,2025-02-10,click
TCH0000781,CMP0004,CL00383,2025-01-27,impression
TCH0000782,CMP0004,CL00082,2025-01-06,impression
TCH0000783,CMP0004,CL00403,2025-02-12,impression
TCH0000784,CMP0004,CL00409,2025-01-30,impression
TCH0000785,CMP0004,CL00237,2025-02-04,lead
TCH0000786,CMP0004,CL00211,2024-12-22,conversion
TCH0000787,CMP0004,CL00023,2024-12-23,conversion
TCH0000788,CMP0004,CL00072,2024-12-10,impression
TCH0000789,CMP0004,CL00359,2025-01-31,impression
TCH0000790,CMP0004,CL00460,2024-12-06,lead
TCH0000791,CMP0004,CL00467,2025-02-08,click
TCH0000792,CMP0004,CL00275,2025-02-05,lead
TCH0000793,CMP0004,CL00030,2024-12-24,impression
TCH0000794,CMP0004,CL00217,2025-02-03,lead
TCH0000795,CMP0004,CL00351,2025-02-10,click
TCH0000796,CMP0004,CL00246,2024-12-25,lead
TCH0000797,CMP0004,CL00354,2025-01-21,lead
TCH0000798,CMP0004,CL00305,2025-01-30,lead
TCH0000799,CMP0004,CL00317,2025-01-19,click
TCH0000800,CMP0004,CL00177,2024-12-19,click
TCH0000801,CMP0004,CL00112,2025-01-30,lead
TCH0000802,CMP0004,CL00219,2024-12-28,impression
TCH0000803,CMP0004,CL00065,2024-11-22,click
TCH0000804,CMP0004,CL00090,2025-01-13,lead
TCH0000805,CMP0004,CL00394,2024-11-30,click
TCH0000806,CMP0004,CL00239,2025-01-13,impression
TCH0000807,CMP0004,CL00419,2024-11-25,impression
TCH0000808,CMP0004,CL00060,2025-01-03,conversion
TCH0000809,CMP0004,CL00412,2025-01-31,lead
TCH0000810,CMP0004,CL00198,2025-02-02,click
TCH0000811,CMP0004,CL00175,2025-01-28,impression
TCH0000812,CMP0004,CL00288,2024-12-31,lead
TCH0000813,CMP0004,CL00287,2024-12-11,click
TCH0000814,CMP0004,CL00001,2025-01-31,lead
TCH0000815,CMP0004,CL00218,2024-12-05,click
TCH0000816,CMP0004,CL00086,2024-12-04,lead
TCH0000817,CMP0004,CL00420,2025-02-11,lead
TCH0000818,CMP0004,CL00333,2024-12-08,conversion
TCH0000819,CMP0004,CL00370,2025-02-09,click
TCH0000820,CMP0004,CL00456,2025-01-13,conversion
TCH0000821,CMP0004,CL00259,2025-02-13,impression
TCH0000822,CMP0004,CL00187,2025-01-20,impression
TCH0000823,CMP0004,CL00488,2024-12-24,click
TCH0000824,CMP0004,CL00029,2024-12-11,impression
TCH0000825,CMP0004,CL00304,2024-12-21,conversion
TCH0000826,CMP0004,CL00130,2024-11-28,lead
TCH0000827,CMP0004,CL00249,2024-12-27,conversion
TCH0000828,CMP0004,CL00272,2024-12-28,click
TCH0000829,CMP0004,CL00427,2024-11-28,lead
TCH0000830,CMP0004,CL00385,2024-12-05,lead
TCH0000831,CMP0004,CL00101,2025-01-27,impression
TCH0000832,CMP0004,CL00195,2025-01-01,impression
TCH0000833,CMP0004,CL00325,2025-02-03,click
TCH0000834,CMP0004,CL00215,2025-02-15,impression
TCH0000835,CMP0004,CL00201,2025-01-17,click
TCH0000836,CMP0004,CL00247,2024-12-24,impression
TCH0000837,CMP0004,CL00041,2024-12-14,impression
TCH0000838,CMP0004,CL00007,2025-01-12,conversion
TCH0000839,CMP0004,CL00293,2024-12-21,click
TCH0000840,CMP0004,CL00476,2024-12-29,impression
TCH0000841,CMP0004,CL00439,2024-11-29,impression
TCH0000842,CMP0004,CL00255,2025-01-19,click
TCH0000843,CMP0004,CL00250,2025-01-21,lead
TCH0000844,CMP0004,CL00209,2025-01-23,impression
TCH0000845,CMP0004,CL00260,2024-11-26,impression
TCH0000846,CMP0004,CL00010,2024-12-17,impression
TCH0000847,CMP0004,CL00356,2025-02-07,conversion
TCH0000848,CMP0004,CL00388,2025-02-10,conversion
TCH0000849,CMP0004,CL00105,2025-01-10,lead
TCH0000850,CMP0004,CL00016,2024-11-22,impression
TCH0000851,CMP0004,CL00108,2025-01-12,impression
TCH0000852,CMP0004,CL00366,2024-12-23,impression
TCH0000853,CMP0004,CL00216,2025-02-13,click
TCH0000854,CMP0004,CL00361,2025-01-09,impression
TCH0000855,CMP0004,CL00336,2025-01-02,conversion
TCH0000856,CMP0004,CL00323,2025-02-05,impression
TCH0000857,CMP0004,CL00245,2024-12-16,click
TCH0000858,CMP0004,CL00197,2024-11-30,impression
TCH0000859,CMP0004,CL00183,2024-11-21,impression
TCH0000860,CMP0004,CL00339,2025-02-04,lead
TCH0000861,CMP0004,CL00276,2025-01-24,conversion
TCH0000862,CMP0004,CL00056,2024-12-13,lead
TCH0000863,CMP0004,CL00271,2025-01-12,lead
TCH0000864,CMP0004,CL00166,2024-12-11,impression
TCH0000865,CMP0004,CL00051,2025-02-06,impression
TCH0000866,CMP0004,CL00085,2025-02-15,lead
TCH0000867,CMP0004,CL00500,2024-12-01,lead
TCH0000868,CMP0004,CL00226,2025-01-16,lead
TCH0000869,CMP0004,CL00080,2024-11-22,impression
TCH0000870,CMP0004,CL00037,2024-12-08,impression
TCH0000871,CMP0004,CL00147,2024-12-11,lead
TCH0000872,CMP0004,CL00099,2024-12-27,conversion
TCH0000873,CMP0004,CL00213,2025-02-09,impression
TCH0000874,CMP0005,CL00066,2025-11-17,click
TCH0000875,CMP0005,CL00184,2025-10-31,lead
TCH0000876,CMP0005,CL00024,2025-11-29,impression
TCH0000877,CMP0005,CL00105,2025-10-02,lead
TCH0000878,CMP0005,CL00077,2025-10-08,impression
TCH0000879,CMP0005,CL00445,2025-11-02,impression
TCH0000880,CMP0005,CL00326,2025-11-30,click
TCH0000881,CMP0005,CL00437,2025-11-07,conversion
TCH0000882,CMP0005,CL00444,2025-11-03,click
TCH0000883,CMP0005,CL00422,2025-10-26,impression
TCH0000884,CMP0005,CL00492,2025-11-21,click
TCH0000885,CMP0005,CL00041,2025-11-30,impression
TCH0000886,CMP0005,CL00172,2025-11-15,click
TCH0000887,CMP0005,CL00311,2025-10-24,click
TCH0000888,CMP0005,CL00194,2025-12-05,lead
TCH0000889,CMP0005,CL00290,2025-10-06,impression
TCH0000890,CMP0005,CL00473,2025-11-26,click
TCH0000891,CMP0005,CL00246,2025-10-29,conversion
TCH0000892,CMP0005,CL00440,2025-11-08,impression
TCH0000893,CMP0005,CL00096,2025-12-06,click
TCH0000894,CMP0005,CL00180,2025-12-05,impression
TCH0000895,CMP0005,CL00476,2025-11-18,lead
TCH0000896,CMP0005,CL00460,2025-12-05,click
TCH0000897,CMP0005,CL00118,2025-10-10,impression
TCH0000898,CMP0005,CL00436,2025-11-12,impression
TCH0000899,CMP0005,CL00217,2025-09-29,impression
TCH0000900,CMP0005,CL00046,2025-12-05,impression
TCH0000901,CMP0005,CL00237,2025-10-24,impression
TCH0000902,CMP0005,CL00091,2025-12-06,lead
TCH0000903,CMP0005,CL00495,2025-10-01,lead
TCH0000904,CMP0005,CL00285,2025-10-07,lead
TCH0000905,CMP0005,CL00130,2025-10-16,lead
TCH0000906,CMP0005,CL00378,2025-11-13,impression
TCH0000907,CMP0005,CL00097,2025-10-31,click
TCH0000908,CMP0005,CL00353,2025-11-24,impression
TCH0000909,CMP0005,CL00038,2025-11-15,impression
TCH0000910,CMP0005,CL00208,2025-11-13,lead
TCH0000911,CMP0005,CL00297,2025-11-02,click
TCH0000912,CMP0005,CL00042,2025-11-30,click
TCH0000913,CMP0005,CL00367,2025-11-06,click
TCH0000914,CMP0005,CL00209,2025-11-20,lead
TCH0000915,CMP0005,CL00227,2025-11-10,click
TCH0000916,CMP0005,CL00258,2025-10-26,impression
TCH0000917,CMP0005,CL00310,2025-10-20,click
TCH0000918,CMP0005,CL00483,2025-10-11,click
TCH0000919,CMP0005,CL00206,2025-10-06,click
TCH0000920,CMP0005,CL00006,2025-11-11,click
TCH0000921,CMP0005,CL00272,2025-10-16,click
TCH0000922,CMP0005,CL00454,2025-12-02,click
TCH0000923,CMP0005,CL00060,2025-10-06,impression
TCH0000924,CMP0005,CL00259,2025-12-01,lead
TCH0000925,CMP0005,CL00028,2025-11-03,impression
TCH0000926,CMP0005,CL00187,2025-09-28,impression
TCH0000927,CMP0005,CL00315,2025-09-28,impression
TCH0000928,CMP0005,CL00429,2025-10-26,impression
TCH0000929,CMP0005,CL00359,2025-11-13,click
TCH0000930,CMP0005,CL00161,2025-10-14,impression
TCH0000931,CMP0005,CL00036,2025-10-01,click
TCH0000932,CMP0005,CL00354,2025-10-03,click
TCH0000933,CMP0005,CL00032,2025-10-08,impression
TCH0000934,CMP0005,CL00127,2025-10-24,impression
TCH0000935,CMP0005,CL00129,2025-11-29,impression
TCH0000936,CMP0005,CL00037,2025-11-08,click
TCH0000937,CMP0005,CL00249,2025-11-14,click
TCH0000938,CMP0005,CL00003,2025-10-14,conversion
TCH0000939,CMP0005,CL00179,2025-11-29,impression
TCH0000940,CMP0005,CL00035,2025-10-08,lead
TCH0000941,CMP0005,CL00052,2025-11-09,lead
TCH0000942,CMP0005,CL00048,2025-10-02,click
TCH0000943,CMP0005,CL00245,2025-09-25,impression
TCH0000944,CMP0005,CL00287,2025-10-07,click
TCH0000945,CMP0005,CL00412,2025-11-15,lead
TCH0000946,CMP0005,CL00022,2025-12-06,click
TCH0000947,CMP0005,CL00164,2025-10-31,click
TCH0000948,CMP0005,CL00166,2025-12-07,impression
TCH0000949,CMP0005,CL00337,2025-11-14,click
TCH0000950,CMP0005,CL00453,2025-10-24,impression
TCH0000951,CMP0005,CL00488,2025-10-04,impression
TCH0000952,CMP0005,CL00336,2025-10-03,impression
TCH0000953,CMP0005,CL00325,2025-12-06,lead
TCH0000954,CMP0005,CL00339,2025-10-10,click
TCH0000955,CMP0005,CL00200,2025-11-12,click
TCH0000956,CMP0005,CL00384,2025-11-10,lead
TCH0000957,CMP0005,CL00189,2025-10-09,impression
TCH0000958,CMP0005,CL00343,2025-10-29,click
TCH0000959,CMP0005,CL00295,2025-09-26,impression
TCH0000960,CMP0005,CL00406,2025-10-06,lead
TCH0000961,CMP0005,CL00400,2025-12-06,click
TCH0000962,CMP0005,CL00314,2025-11-28,click
TCH0000963,CMP0005,CL00232,2025-10-10,click
TCH0000964,CMP0005,CL00456,2025-11-26,impression
TCH0000965,CMP0005,CL00376,2025-09-25,click
TCH0000966,CMP0005,CL00126,2025-11-17,conversion
TCH0000967,CMP0005,CL00137,2025-11-27,lead
TCH0000968,CMP0005,CL00099,2025-11-08,click
TCH0000969,CMP0005,CL00007,2025-10-16,click
TCH0000970,CMP0005,CL00026,2025-10-31,click
TCH0000971,CMP0005,CL00197,2025-11-09,click
TCH0000972,CMP0005,CL00064,2025-11-25,click
TCH0000973,CMP0005,CL00357,2025-11-17,click
TCH0000974,CMP0005,CL00401,2025-10-26,impression
