sale_id,client_id,sale_date,product,product_category,gross_amount_eur,discount_eur,net_amount_eur,deal_stage,sales_cycle_days,sales_rep
SAL005498,CL00452,2024-06-20,Lex Subscription,subscription,737.49,0.0,737.49,Won,108,Karim T.
SAL004844,CL00399,2024-06-20,Vector Subscription,subscription,1499.35,74.97,1424.38,Won,82,Léa M.
SAL002836,CL00241,2024-06-21,Training & Onboarding,one_time,1499.99,150.0,1349.99,Won,59,Amine B.
SAL004981,CL00407,2024-06-21,Vector Subscription,subscription,1987.84,198.78,1789.06,Won,74,Karim T.
SAL004983,CL00407,2024-06-22,Lex Subscription,subscription,1104.72,0.0,1104.72,Won,30,Karim T.
SAL003315,CL00281,2024-06-22,Lex Subscription,subscription,1032.17,51.61,980.56,Won,55,Amine B.
SAL002689,CL00235,2024-06-22,Premium Support,subscription,633.21,63.32,569.89,Won,65,Yanis F.
SAL002075,CL00178,2024-06-23,Premium Support,subscription,696.55,34.83,661.72,Won,58,Karim T.
SAL004167,CL00347,2024-06-23,Ledger Subscription,subscription,985.4,0.0,985.4,Won,74,Karim T.
SAL001248,CL00107,2024-06-23,Training & Onboarding,one_time,3983.7,0.0,3983.7,Won,61,Yanis F.
SAL004770,CL00395,2024-06-23,Ledger Subscription,subscription,435.1,43.51,391.59,Won,82,Karim T.
SAL000270,CL00027,2024-06-24,Lex Subscription,subscription,901.98,180.4,721.58,Won,85,Amine B.
SAL001697,CL00136,2024-06-24,Ledger Subscription,subscription,394.04,0.0,394.04,Won,80,Karim T.
SAL001899,CL00162,2024-06-24,Premium Support,subscription,322.68,0.0,322.68,Won,19,Marie D.
SAL004103,CL00342,2024-06-25,Premium Support,subscription,590.05,0.0,590.05,Won,84,Amine B.
SAL005270,CL00430,2024-06-25,Ledger Subscription,subscription,940.83,94.08,846.75,Won,55,Marie D.
SAL003822,CL00327,2024-06-25,Training & Onboarding,one_time,3652.04,0.0,3652.04,Won,72,Sophie L.
SAL004605,CL00380,2024-06-25,Lex Subscription,subscription,1454.17,218.13,1236.04,Won,50,Léa M.
SAL000286,CL00027,2024-06-25,Custom Development,one_time,5727.23,0.0,5727.23,Won,79,Amine B.
SAL004492,CL00371,2024-06-25,Ledger Subscription,subscription,1109.74,0.0,1109.74,Won,57,Léa M.
SAL004116,CL00342,2024-06-26,Ledger Subscription,subscription,517.12,25.86,491.26,Won,15,Amine B.
SAL003308,CL00280,2024-06-27,Core Premium,subscription,3234.28,485.14,2749.14,Won,22,Léa M.
SAL003988,CL00335,2024-06-27,Premium Support,subscription,696.76,34.84,661.92,Won,98,Léa M.
SAL001135,CL00100,2024-06-28,Lex Subscription,subscription,622.57,62.26,560.31,Won,36,Marie D.
SAL004021,CL00335,2024-06-28,Ledger Subscription,subscription,397.44,0.0,397.44,Won,68,Léa M.
SAL003595,CL00302,2024-06-28,Vector Subscription,subscription,2234.63,335.19,1899.44,Won,30,Karim T.
SAL005605,CL00461,2024-06-29,Lex Subscription,subscription,1091.5,54.57,1036.93,Won,16,Marie D.
SAL003836,CL00328,2024-07-01,Core Premium,subscription,2920.72,292.07,2628.65,Won,47,Yanis F.
SAL002867,CL00244,2024-07-01,Training & Onboarding,one_time,615.65,92.35,523.3,Won,64,Amine B.
SAL005768,CL00477,2024-07-01,Custom Development,one_time,9892.88,989.29,8903.59,Won,74,Sophie L.
SAL003497,CL00294,2024-07-01,Vector Subscription,subscription,1004.77,50.24,954.53,Won,41,Amine B.
SAL004635,CL00382,2024-07-01,Lex Subscription,subscription,590.83,88.62,502.21,Won,26,Marie D.
SAL003423,CL00291,2024-07-02,Training & Onboarding,one_time,1991.89,99.59,1892.3,Won,10,Marie D.
SAL001138,CL00100,2024-07-02,Lex Subscription,subscription,629.58,31.48,598.1,Won,32,Marie D.
SAL002695,CL00235,2024-07-02,Ledger Subscription,subscription,627.37,0.0,627.37,Won,67,Yanis F.
SAL001895,CL00162,2024-07-02,Vector Subscription,subscription,459.25,0.0,459.25,Won,14,Marie D.
SAL002936,CL00251,2024-07-02,Ledger Subscription,subscription,190.49,0.0,190.49,Won,54,Sophie L.
SAL004624,CL00382,2024-07-03,Premium Support,subscription,162.22,0.0,162.22,Won,13,Marie D.
SAL004662,CL00386,2024-07-03,Premium Support,subscription,258.04,51.61,206.43,Won,40,Yanis F.
SAL004173,CL00347,2024-07-04,Custom Development,one_time,12781.73,0.0,12781.73,Won,100,Karim T.
SAL004197,CL00347,2024-07-05,Premium Support,subscription,111.62,5.58,106.04,Won,33,Karim T.
SAL004160,CL00347,2024-07-05,Custom Development,one_time,7400.95,0.0,7400.95,Won,32,Karim T.
SAL000172,CL00014,2024-07-05,Custom Development,one_time,14118.33,0.0,14118.33,Won,54,Yanis F.
SAL000167,CL00014,2024-07-05,Training & Onboarding,one_time,2565.39,0.0,2565.39,Won,30,Yanis F.
SAL002118,CL00182,2024-07-06,Core Premium,subscription,1942.42,291.36,1651.06,Won,34,Marie D.
SAL003960,CL00334,2024-07-06,Custom Development,one_time,16368.29,0.0,16368.29,Won,32,Karim T.
SAL003842,CL00328,2024-07-06,Training & Onboarding,one_time,2594.29,259.43,2334.86,Won,37,Yanis F.
SAL000652,CL00061,2024-07-07,Premium Support,subscription,416.17,0.0,416.17,Won,9,Sophie L.
SAL000597,CL00057,2024-07-07,Lex Subscription,subscription,655.19,32.76,622.43,Won,10,Marie D.
SAL004524,CL00374,2024-07-07,Ledger Subscription,subscription,260.33,0.0,260.33,Won,44,Léa M.
SAL005947,CL00487,2024-07-07,Ledger Subscription,subscription,524.54,26.23,498.31,Won,8,Yanis F.
SAL004216,CL00348,2024-07-08,Vector Subscription,subscription,386.6,38.66,347.94,Won,33,Léa M.
SAL001136,CL00100,2024-07-08,Premium Support,subscription,233.32,0.0,233.32,Won,74,Marie D.
SAL003425,CL00291,2024-07-08,Training & Onboarding,one_time,841.48,126.22,715.26,Won,76,Marie D.
SAL004229,CL00348,2024-07-09,Vector Subscription,subscription,568.52,0.0,568.52,Won,50,Léa M.
SAL004102,CL00342,2024-07-09,Core Premium,subscription,2451.43,0.0,2451.43,Won,64,Amine B.
SAL004132,CL00344,2024-07-09,Ledger Subscription,subscription,601.83,60.18,541.65,Won,18,Marie D.
SAL004973,CL00407,2024-07-09,Lex Subscription,subscription,238.89,47.78,191.11,Won,65,Karim T.
SAL006057,CL00498,2024-07-09,Ledger Subscription,subscription,183.5,18.35,165.15,Won,58,Léa M.
SAL000970,CL00081,2024-07-10,Lex Subscription,subscription,781.4,78.14,703.26,Won,33,Léa M.
SAL004756,CL00395,2024-07-10,Premium Support,subscription,409.57,20.48,389.09,Won,52,Karim T.
SAL002394,CL00205,2024-07-11,Training & Onboarding,one_time,1095.86,54.79,1041.07,Won,70,Amine B.
SAL003838,CL00328,2024-07-11,Vector Subscription,subscription,767.2,38.36,728.84,Won,8,Yanis F.
SAL001427,CL00121,2024-07-11,Training & Onboarding,one_time,1909.62,0.0,1909.62,Won,77,Amine B.
SAL000173,CL00014,2024-07-12,Custom Development,one_time,10841.32,1084.13,9757.19,Won,58,Yanis F.
SAL004786,CL00397,2024-07-13,Lex Subscription,subscription,298.08,59.62,238.46,Won,64,Yanis F.
SAL004847,CL00399,2024-07-13,Ledger Subscription,subscription,329.55,0.0,329.55,Won,40,Léa M.
SAL004602,CL00380,2024-07-13,Training & Onboarding,one_time,698.31,0.0,698.31,Won,18,Léa M.
SAL005489,CL00452,2024-07-13,Core Premium,subscription,2943.95,147.2,2796.75,Won,77,Karim T.
SAL000292,CL00027,2024-07-14,Core Premium,subscription,1825.36,0.0,1825.36,Won,92,Amine B.
SAL005148,CL00423,2024-07-14,Custom Development,one_time,15442.37,2316.35,13126.02,Won,58,Marie D.
SAL005950,CL00487,2024-07-14,Training & Onboarding,one_time,1565.69,78.28,1487.41,Won,82,Yanis F.
SAL006055,CL00498,2024-07-15,Custom Development,one_time,10215.2,0.0,10215.2,Won,95,Léa M.
SAL005504,CL00452,2024-07-15,Lex Subscription,subscription,722.38,0.0,722.38,Won,64,Karim T.
SAL005883,CL00482,2024-07-16,Vector Subscription,subscription,1056.4,105.64,950.76,Won,78,Yanis F.
SAL002680,CL00235,2024-07-16,Custom Development,one_time,11939.83,0.0,11939.83,Won,89,Yanis F.
SAL004126,CL00344,2024-07-16,Premium Support,subscription,382.05,57.31,324.74,Won,40,Marie D.
SAL005520,CL00455,2024-07-17,Training & Onboarding,one_time,1386.66,138.67,1247.99,Won,47,Sophie L.
SAL004100,CL00342,2024-07-17,Training & Onboarding,one_time,757.96,0.0,757.96,Won,23,Amine B.
SAL004757,CL00395,2024-07-17,Core Premium,subscription,827.35,0.0,827.35,Won,87,Karim T.
SAL002280,CL00199,2024-07-18,Ledger Subscription,subscription,168.14,8.41,159.73,Won,25,Yanis F.
SAL006076,CL00498,2024-07-18,Custom Development,one_time,3132.86,0.0,3132.86,Won,45,Léa M.
SAL005484,CL00452,2024-07-18,Training & Onboarding,one_time,1576.74,0.0,1576.74,Won,91,Karim T.
SAL001257,CL00107,2024-07-18,Vector Subscription,subscription,1031.0,51.55,979.45,Won,11,Yanis F.
SAL001237,CL00107,2024-07-18,Core Premium,subscription,1086.44,54.32,1032.12,Won,10,Yanis F.
SAL002404,CL00205,2024-07-18,Premium Support,subscription,551.88,27.59,524.29,Won,71,Amine B.
SAL002641,CL00228,2024-07-18,Training & Onboarding,one_time,1695.99,0.0,1695.99,Won,31,Amine B.
SAL004282,CL00355,2024-07-19,Training & Onboarding,one_time,2032.41,101.62,1930.79,Won,34,Marie D.
SAL000844,CL00074,2024-07-20,Custom Development,one_time,13550.36,0.0,13550.36,Won,22,Léa M.
SAL005165,CL00423,2024-07-20,Premium Support,subscription,346.63,0.0,346.63,Won,75,Marie D.
SAL000913,CL00078,2024-07-21,Core Premium,subscription,2473.52,247.35,2226.17,Won,96,Yanis F.
SAL000714,CL00069,2024-07-21,Lex Subscription,subscription,491.64,73.75,417.89,Won,65,Amine B.
SAL005090,CL00417,2024-07-21,Vector Subscription,subscription,444.31,0.0,444.31,Won,60,Yanis F.
SAL002832,CL00241,2024-07-21,Lex Subscription,subscription,344.07,34.41,309.66,Won,68,Amine B.
SAL000504,CL00053,2024-07-22,Training & Onboarding,one_time,1927.21,0.0,1927.21,Won,34,Amine B.
SAL002518,CL00220,2024-07-22,Lex Subscription,subscription,478.79,0.0,478.79,Won,39,Amine B.
SAL004099,CL00342,2024-07-23,Vector Subscription,subscription,767.79,0.0,767.79,Won,47,Amine B.
SAL001469,CL00122,2024-07-23,Training & Onboarding,one_time,1280.5,64.03,1216.47,Won,75,Marie D.
SAL002398,CL00205,2024-07-25,Custom Development,one_time,10266.42,0.0,10266.42,Won,24,Amine B.
SAL004207,CL00348,2024-07-25,Training & Onboarding,one_time,941.53,47.08,894.45,Won,58,Léa M.
SAL001255,CL00107,2024-07-25,Vector Subscription,subscription,975.77,97.58,878.19,Won,56,Yanis F.
SAL000115,CL00011,2024-07-25,Lex Subscription,subscription,756.57,0.0,756.57,Won,22,Karim T.
SAL004627,CL00382,2024-07-26,Custom Development,one_time,16455.21,0.0,16455.21,Won,77,Marie D.
SAL002807,CL00241,2024-07-26,Premium Support,subscription,367.84,55.18,312.66,Won,36,Amine B.
SAL004760,CL00395,2024-07-26,Training & Onboarding,one_time,1860.4,279.06,1581.34,Won,64,Karim T.
SAL002581,CL00222,2024-07-26,Core Premium,subscription,2388.12,0.0,2388.12,Won,49,Léa M.
SAL000296,CL00027,2024-07-26,Vector Subscription,subscription,835.65,0.0,835.65,Won,34,Amine B.
SAL005873,CL00482,2024-07-26,Training & Onboarding,one_time,1925.82,192.58,1733.24,Won,43,Yanis F.
SAL000213,CL00019,2024-07-26,Core Premium,subscription,847.24,42.36,804.88,Won,49,Sophie L.
SAL004975,CL00407,2024-07-26,Core Premium,subscription,1939.19,290.88,1648.31,Won,39,Karim T.
SAL004488,CL00371,2024-07-26,Vector Subscription,subscription,927.2,0.0,927.2,Won,14,Léa M.
SAL002825,CL00241,2024-07-27,Core Premium,subscription,909.22,0.0,909.22,Won,66,Amine B.
SAL002800,CL00241,2024-07-27,Core Premium,subscription,1538.61,0.0,1538.61,Won,67,Amine B.
SAL001139,CL00100,2024-07-27,Core Premium,subscription,2577.89,128.89,2449.0,Won,27,Marie D.
SAL004226,CL00348,2024-07-27,Training & Onboarding,one_time,1263.39,0.0,1263.39,Won,45,Léa M.
SAL001361,CL00117,2024-07-28,Custom Development,one_time,14568.48,728.42,13840.06,Won,34,Léa M.
SAL002062,CL00178,2024-07-28,Ledger Subscription,subscription,544.05,54.4,489.65,Won,100,Karim T.
SAL004305,CL00355,2024-07-28,Core Premium,subscription,2263.31,0.0,2263.31,Won,21,Marie D.
SAL000719,CL00069,2024-07-28,Custom Development,one_time,18233.02,2734.95,15498.07,Won,88,Amine B.
SAL003590,CL00302,2024-07-28,Vector Subscription,subscription,632.84,0.0,632.84,Won,17,Karim T.
SAL003967,CL00334,2024-07-28,Custom Development,one_time,4691.77,0.0,4691.77,Won,58,Karim T.
SAL000599,CL00057,2024-07-29,Ledger Subscription,subscription,364.31,54.65,309.66,Won,28,Marie D.
SAL000016,CL00002,2024-07-29,Lex Subscription,subscription,730.85,73.08,657.77,Won,58,Marie D.
SAL003604,CL00302,2024-07-29,Vector Subscription,subscription,588.72,88.31,500.41,Won,14,Karim T.
SAL003888,CL00330,2024-07-29,Custom Development,one_time,11818.45,0.0,11818.45,Won,23,Léa M.
SAL003319,CL00281,2024-07-29,Training & Onboarding,one_time,1215.86,182.38,1033.48,Won,41,Amine B.
SAL000084,CL00009,2024-07-30,Training & Onboarding,one_time,1329.44,132.94,1196.5,Won,82,Amine B.
SAL000013,CL00002,2024-07-30,Core Premium,subscription,939.09,0.0,939.09,Won,47,Marie D.
SAL005819,CL00479,2024-07-31,Vector Subscription,subscription,978.83,0.0,978.83,Won,93,Yanis F.
SAL001606,CL00131,2024-07-31,Ledger Subscription,subscription,267.33,40.1,227.23,Won,70,Marie D.
SAL004689,CL00387,2024-07-31,Ledger Subscription,subscription,738.88,36.94,701.94,Won,69,Amine B.
SAL002390,CL00205,2024-08-01,Training & Onboarding,one_time,1617.49,80.87,1536.62,Won,90,Amine B.
SAL003111,CL00262,2024-08-01,Premium Support,subscription,153.85,15.38,138.47,Won,83,Yanis F.
SAL005515,CL00455,2024-08-01,Vector Subscription,subscription,459.45,0.0,459.45,Won,89,Sophie L.
SAL002918,CL00251,2024-08-01,Core Premium,subscription,2174.11,0.0,2174.11,Won,19,Sophie L.
SAL003971,CL00334,2024-08-01,Custom Development,one_time,4720.54,472.05,4248.49,Won,60,Karim T.
SAL005760,CL00477,2024-08-01,Core Premium,subscription,927.96,0.0,927.96,Won,44,Sophie L.
SAL001883,CL00158,2024-08-01,Custom Development,one_time,6585.14,329.26,6255.88,Won,43,Sophie L.
SAL001672,CL00134,2024-08-02,Ledger Subscription,subscription,505.78,50.58,455.2,Won,75,Amine B.
SAL002782,CL00241,2024-08-02,Training & Onboarding,one_time,1810.51,0.0,1810.51,Won,70,Amine B.
SAL002299,CL00199,2024-08-02,Premium Support,subscription,406.13,0.0,406.13,Won,8,Yanis F.
SAL005209,CL00425,2024-08-02,Training & Onboarding,one_time,1037.17,103.72,933.45,Won,33,Léa M.
SAL004531,CL00374,2024-08-03,Training & Onboarding,one_time,1968.59,0.0,1968.59,Won,80,Léa M.
SAL001364,CL00117,2024-08-04,Training & Onboarding,one_time,926.16,92.62,833.54,Won,115,Léa M.
SAL000821,CL00074,2024-08-04,Ledger Subscription,subscription,254.91,25.49,229.42,Won,55,Léa M.
SAL000342,CL00031,2024-08-04,Premium Support,subscription,306.79,0.0,306.79,Won,45,Marie D.
SAL004172,CL00347,2024-08-04,Training & Onboarding,one_time,1454.52,0.0,1454.52,Won,63,Karim T.
SAL000553,CL00054,2024-08-05,Custom Development,one_time,12829.75,0.0,12829.75,Won,109,Léa M.
SAL005890,CL00482,2024-08-05,Ledger Subscription,subscription,263.62,13.18,250.44,Won,42,Yanis F.
SAL005210,CL00425,2024-08-05,Ledger Subscription,subscription,247.7,0.0,247.7,Won,54,Léa M.
SAL001376,CL00117,2024-08-05,Vector Subscription,subscription,673.72,0.0,673.72,Won,93,Léa M.
SAL003491,CL00294,2024-08-06,Custom Development,one_time,4365.75,436.58,3929.17,Won,104,Amine B.
SAL003341,CL00281,2024-08-06,Custom Development,one_time,9168.26,458.41,8709.85,Won,83,Amine B.
SAL003176,CL00269,2024-08-06,Training & Onboarding,one_time,2065.13,206.51,1858.62,Won,29,Yanis F.
SAL000917,CL00078,2024-08-06,Lex Subscription,subscription,776.51,155.3,621.21,Won,111,Yanis F.
SAL002922,CL00251,2024-08-06,Training & Onboarding,one_time,1234.95,0.0,1234.95,Won,55,Sophie L.
SAL001445,CL00121,2024-08-07,Lex Subscription,subscription,699.74,34.99,664.75,Won,69,Amine B.
SAL001134,CL00100,2024-08-07,Custom Development,one_time,3656.9,0.0,3656.9,Won,56,Marie D.
SAL000648,CL00061,2024-08-07,Ledger Subscription,subscription,465.13,93.03,372.1,Won,37,Sophie L.
SAL000549,CL00054,2024-08-08,Training & Onboarding,one_time,1692.99,0.0,1692.99,Won,119,Léa M.
SAL004979,CL00407,2024-08-08,Vector Subscription,subscription,558.01,27.9,530.11,Won,63,Karim T.
SAL002575,CL00222,2024-08-08,Custom Development,one_time,6552.91,0.0,6552.91,Won,36,Léa M.
SAL003466,CL00294,2024-08-09,Training & Onboarding,one_time,2180.61,0.0,2180.61,Won,45,Amine B.
SAL005156,CL00423,2024-08-09,Core Premium,subscription,936.68,187.34,749.34,Won,52,Marie D.
SAL005214,CL00425,2024-08-09,Lex Subscription,subscription,490.61,0.0,490.61,Won,70,Léa M.
SAL002389,CL00205,2024-08-09,Vector Subscription,subscription,942.3,141.35,800.95,Won,55,Amine B.
SAL000291,CL00027,2024-08-09,Lex Subscription,subscription,770.3,0.0,770.3,Won,83,Amine B.
SAL004095,CL00341,2024-08-10,Core Premium,subscription,1352.2,202.83,1149.37,Won,98,Karim T.
SAL000655,CL00061,2024-08-10,Ledger Subscription,subscription,176.75,0.0,176.75,Won,12,Sophie L.
SAL000108,CL00011,2024-08-10,Ledger Subscription,subscription,229.11,11.46,217.65,Won,52,Karim T.
SAL000293,CL00027,2024-08-10,Core Premium,subscription,963.41,96.34,867.07,Won,31,Amine B.
SAL000150,CL00012,2024-08-10,Core Premium,subscription,2393.12,239.31,2153.81,Won,75,Yanis F.
SAL004690,CL00387,2024-08-11,Lex Subscription,subscription,821.27,41.06,780.21,Won,9,Amine B.
SAL005712,CL00471,2024-08-11,Training & Onboarding,one_time,1662.68,166.27,1496.41,Won,59,Yanis F.
SAL002699,CL00235,2024-08-11,Core Premium,subscription,1098.71,164.81,933.9,Won,53,Yanis F.
SAL000926,CL00078,2024-08-12,Training & Onboarding,one_time,1762.5,0.0,1762.5,Won,60,Yanis F.
SAL001477,CL00122,2024-08-12,Ledger Subscription,subscription,517.64,0.0,517.64,Won,11,Marie D.
SAL005089,CL00417,2024-08-13,Vector Subscription,subscription,292.69,29.27,263.42,Won,17,Yanis F.
SAL003987,CL00335,2024-08-13,Core Premium,subscription,1496.04,149.6,1346.44,Won,62,Léa M.
SAL003841,CL00328,2024-08-14,Training & Onboarding,one_time,891.9,89.19,802.71,Won,58,Yanis F.
SAL002290,CL00199,2024-08-14,Vector Subscription,subscription,909.18,0.0,909.18,Won,30,Yanis F.
SAL003179,CL00269,2024-08-14,Custom Development,one_time,11942.23,0.0,11942.23,Won,80,Yanis F.
SAL001896,CL00162,2024-08-14,Custom Development,one_time,6415.51,0.0,6415.51,Won,53,Marie D.
SAL005780,CL00479,2024-08-14,Core Premium,subscription,1009.81,0.0,1009.81,Won,105,Yanis F.
SAL002790,CL00241,2024-08-15,Core Premium,subscription,1841.92,184.19,1657.73,Won,81,Amine B.
SAL003483,CL00294,2024-08-16,Custom Development,one_time,14065.23,0.0,14065.23,Won,99,Amine B.
SAL000624,CL00059,2024-08-17,Vector Subscription,subscription,873.51,43.68,829.83,Won,82,Karim T.
SAL004170,CL00347,2024-08-17,Core Premium,subscription,2408.21,120.41,2287.8,Won,31,Karim T.
SAL003339,CL00281,2024-08-17,Core Premium,subscription,2416.61,362.49,2054.12,Won,34,Amine B.
SAL003300,CL00280,2024-08-18,Ledger Subscription,subscription,628.91,0.0,628.91,Won,33,Léa M.
SAL002520,CL00220,2024-08-18,Vector Subscription,subscription,708.56,0.0,708.56,Won,43,Amine B.
SAL000168,CL00014,2024-08-18,Premium Support,subscription,283.58,56.72,226.86,Won,37,Yanis F.
SAL004002,CL00335,2024-08-18,Custom Development,one_time,6513.98,325.7,6188.28,Won,88,Léa M.
SAL002971,CL00253,2024-08-19,Vector Subscription,subscription,437.4,65.61,371.79,Won,42,Yanis F.
SAL004477,CL00371,2024-08-19,Training & Onboarding,one_time,2191.8,0.0,2191.8,Won,59,Léa M.
SAL003589,CL00302,2024-08-19,Core Premium,subscription,2559.3,383.89,2175.41,Won,27,Karim T.
SAL004865,CL00399,2024-08-19,Vector Subscription,subscription,312.19,62.44,249.75,Won,64,Léa M.
SAL002116,CL00182,2024-08-19,Training & Onboarding,one_time,2094.93,0.0,2094.93,Won,40,Marie D.
SAL001460,CL00122,2024-08-19,Custom Development,one_time,6193.88,0.0,6193.88,Won,15,Marie D.
SAL004783,CL00397,2024-08-19,Ledger Subscription,subscription,506.53,0.0,506.53,Won,41,Yanis F.
SAL004766,CL00395,2024-08-20,Vector Subscription,subscription,902.14,0.0,902.14,Won,44,Karim T.
SAL003948,CL00334,2024-08-20,Lex Subscription,subscription,306.98,15.35,291.63,Won,42,Karim T.
SAL002296,CL00199,2024-08-20,Vector Subscription,subscription,779.87,0.0,779.87,Won,61,Yanis F.
SAL003505,CL00294,2024-08-20,Ledger Subscription,subscription,644.08,0.0,644.08,Won,29,Amine B.
SAL004124,CL00344,2024-08-20,Training & Onboarding,one_time,1186.63,0.0,1186.63,Won,81,Marie D.
SAL002166,CL00188,2024-08-20,Training & Onboarding,one_time,899.22,44.96,854.26,Won,89,Léa M.
SAL002614,CL00225,2024-08-21,Lex Subscription,subscription,315.69,31.57,284.12,Won,84,Karim T.
SAL000019,CL00002,2024-08-21,Ledger Subscription,subscription,461.89,0.0,461.89,Won,80,Marie D.
SAL003829,CL00328,2024-08-21,Training & Onboarding,one_time,1701.11,0.0,1701.11,Won,47,Yanis F.
SAL004313,CL00355,2024-08-22,Vector Subscription,subscription,824.96,0.0,824.96,Won,47,Marie D.
SAL002033,CL00176,2024-08-22,Lex Subscription,subscription,766.1,38.3,727.8,Won,10,Yanis F.
SAL001710,CL00140,2024-08-22,Core Premium,subscription,895.88,0.0,895.88,Won,55,Marie D.
SAL001607,CL00131,2024-08-23,Ledger Subscription,subscription,189.89,37.98,151.91,Won,21,Marie D.
SAL005880,CL00482,2024-08-23,Training & Onboarding,one_time,2181.67,0.0,2181.67,Won,26,Yanis F.
SAL004190,CL00347,2024-08-24,Vector Subscription,subscription,555.43,0.0,555.43,Won,104,Karim T.
